iter	Passed	Remaining
421	2090	10291
422	2093	10277
423	2101	10290
424	2107	10291
425	2115	10298
426	2125	10320
427	2133	10327
428	2137	10320
429	2142	10314
430	2148	10313
431	2154	10313
432	2164	10330
433	2167	10319
434	2172	10312
435	2181	10325
436	2191	10345
437	2198	10348
438	2202	10341
439	2211	10353
440	2220	10366
441	2229	10379
442	2236	10385
443	2244	10393
444	2251	10396
445	2258	10401
446	2265	10403
447	2267	10386
448	2272	10378
449	2273	10358
450	2277	10346
451	2281	10335
452	2285	10327
453	2292	10331
454	2300	10339
455	2308	10346
456	2316	10354
457	2324	10364
458	2332	10370
459	2339	10375
460	2346	10377
461	2353	10382
462	2360	10386
463	2367	10390
464	2375	10395
465	2384	10406
466	2392	10413
467	2400	10423
468	2409	10435
469	2416	10439
470	2423	10442
471	2430	10443
472	2437	10447
473	2445	10453
474	2453	10461
475	2460	10464
476	2468	10469
477	2477	10480
478	2483	10478
479	2492	10490
480	2500	10496
481	2506	10496
482	2520	10524
483	2538	10571
484	2545	10577
485	2556	10593
486	2563	10596
487	2568	10590
488	2579	10606
489	2586	10608
490	2591	10602
491	2600	10612
492	2606	10612
493	2611	10603
494	2618	10607
495	2627	10617
496	2632	10610
497	2641	10617
498	2650	10627
499	2660	10642
500	2669	10649
501	2675	10648
502	2681	10645
503	2690	10655
504	2699	10664
505	2706	10664
506	2711	10657
507	2716	10651
508	2723	10652
509	2728	10647
510	2737	10654
511	2744	10655
512	2749	10649
513	2753	10640
514	2760	10641
515	2765	10633
516	2771	10630
517	2773	10612
518	2779	10608
519	2783	10599
520	2787	10589
521	2791	10579
522	2796	10571
523	2801	10562
524	2806	10556
525	2813	10559
526	2819	10556
527	2825	10551
528	2830	10547
529	2838	10549
530	2846	10553
531	2853	10557
532	2859	10554
533	2869	10563
534	2877	10568
535	2888	10583
536	2896	10589
537	2900	10577
538	2904	10566
539	2907	10554
540	2911	10542
541	2916	10536
542	2920	10525
543	2924	10515
544	2928	10504
545	2932	10494
546	2936	10482
547	2940	10473
548	2944	10464
549	2948	10454
550	2952	10442
551	2956	10433
552	2962	10428
553	2966	10420
554	2972	10417
555	2977	10411
556	2982	10403
557	2986	10394
558	2990	10383
559	2994	10372
560	2998	10362
561	3001	10351
562	3007	10348
563	3011	10336
564	3016	10329
565	3020	10319
566	3024	10311
567	3028	10299
568	3033	10293
569	3037	10284
570	3043	10282
571	3048	10276
572	3053	10267
573	3056	10256
574	3061	10249
575	3064	10237
576	3070	10232
577	3074	10223
578	3078	10214
579	3083	10205
580	3087	10197
581	3090	10186
582	3097	10184
583	3102	10179
584	3107	10173
585	3112	10166
586	3117	10159
587	3124	10161
588	3129	10154
589	3135	10150
590	3141	10146
591	3146	10142
592	3152	10137
593	3156	10128
594	3162	10126
595	3169	10124
596	3175	10120
597	3181	10117
598	3184	10106
599	3189	10100
600	3194	10092
601	3200	10091
602	3208	10093
603	3213	10087
604	3218	10080
605	3223	10076
606	3228	10069
607	3234	10066
608	3240	10060
609	3245	10057
610	3250	10047
611	3258	10052
612	3266	10056
613	3274	10057
614	3282	10060
615	3289	10060
616	3296	10060
617	3302	10057
618	3309	10057
619	3316	10057
620	3324	10057
621	3331	10057
622	3337	10056
623	3344	10055
624	3351	10053
625	3354	10042
626	3362	10044
627	3366	10034
628	3371	10029
629	3375	10019
630	3380	10011
631	3388	10016
632	3392	10005
633	3398	10001
634	3402	9993
635	3406	9985
636	3410	9975
637	3415	9967
638	3418	9956
639	3421	9943
640	3424	9932
641	3428	9922
642	3432	9914
643	3436	9903
644	3440	9894
645	3444	9884
646	3448	9877
647	3452	9867
648	3456	9857
649	3460	9847
650	3463	9837
651	3468	9830
652	3472	9820
653	3476	9812
654	3480	9803
655	3484	9796
656	3488	9787
657	3494	9781
658	3499	9776
659	3504	9768
660	3508	9761
661	3513	9755
662	3517	9747
663	3522	9741
664	3526	9731
665	3533	9731
666	3538	9723
667	3543	9717
668	3548	9711
669	3553	9705
670	3557	9697
671	3563	9692
672	3567	9685
673	3572	9679
674	3578	9675
675	3582	9666
676	3587	9661
677	3591	9651
678	3596	9645
679	3601	9638
680	3607	9636
681	3611	9626
682	3615	9619
683	3619	9610
684	3625	9607
685	3633	9608
686	3638	9600
687	3643	9595
688	3647	9586
689	3653	9583
690	3665	9595
691	3673	9598
692	3682	9602
693	3690	9604
694	3696	9600
695	3701	9593
696	3705	9584
697	3708	9574
698	3711	9564
699	3715	9553
700	3721	9549
701	3725	9542
702	3731	9537
703	3735	9529
704	3740	9523
705	3744	9515
706	3748	9506
707	3751	9495
708	3755	9485
709	3759	9477
710	3762	9467
711	3765	9456
712	3769	9446
713	3772	9437
714	3776	9426
715	3779	9417
716	3783	9409
717	3786	9398
718	3790	9388
719	3793	9378
720	3798	9371
721	3801	9361
722	3804	9351
723	3810	9347
724	3814	9338
725	3817	9327
726	3821	9318
727	3824	9309
728	3827	9299
729	3831	9289
730	3835	9280
731	3838	9270
732	3843	9264
733	3847	9256
734	3850	9247
735	3854	9238
736	3857	9228
737	3861	9218
738	3864	9209
739	3867	9199
740	3871	9191
741	3875	9182
742	3878	9172
743	3883	9166
744	3887	9158
745	3891	9148
746	3894	9138
747	3897	9129
748	3901	9122
749	3906	9114
750	3911	9109
751	3916	9103
752	3921	9097
753	3926	9092
754	3932	9087
755	3936	9080
756	3942	9078
757	3948	9074
758	3953	9068
759	3957	9060
760	3961	9052
761	3966	9046
762	3971	9040
763	3977	9037
764	3981	9029
765	3986	9025
766	3990	9016
767	3994	9008
768	4000	9004
769	4004	8996
770	4008	8988
771	4012	8982
772	4019	8980
773	4024	8974
774	4028	8967
775	4032	8959
776	4036	8952
777	4041	8946
778	4046	8939
779	4051	8933
780	4055	8926
781	4061	8921
782	4066	8917
783	4071	8911
784	4075	8903
785	4079	8895
786	4087	8897
787	4093	8892
788	4097	8885
789	4101	8877
790	4104	8868
791	4109	8861
792	4112	8853
793	4117	8846
794	4122	8840
795	4126	8833
796	4130	8824
797	4133	8816
798	4137	8808
799	4141	8800
800	4144	8791
801	4149	8784
802	4152	8775
803	4156	8767
804	4161	8762
805	4165	8755
806	4169	8746
807	4174	8742
808	4180	8738
809	4184	8730
810	4193	8734
811	4202	8735
812	4212	8741
813	4218	8737
814	4222	8729
815	4227	8723
816	4230	8715
817	4234	8707
818	4238	8700
819	4241	8689
820	4244	8681
821	4248	8673
822	4252	8664
823	4255	8656
824	4259	8647
825	4263	8640
826	4267	8632
827	4270	8624
828	4274	8615
829	4277	8607
830	4281	8598
831	4284	8590
832	4289	8584
833	4293	8575
834	4296	8567
835	4300	8559
836	4303	8551
837	4307	8543
838	4311	8535
839	4315	8528
840	4319	8520
841	4325	8517
842	4331	8513
843	4334	8505
844	4339	8498
845	4342	8490
846	4347	8483
847	4351	8476
848	4355	8470
849	4360	8463
850	4364	8458
851	4368	8450
852	4373	8443
853	4377	8438
854	4381	8430
855	4385	8422
856	4389	8416
857	4395	8411
858	4400	8406
859	4406	8402
860	4410	8396
861	4412	8384
862	4416	8377
863	4420	8371
864	4426	8367
865	4431	8360
866	4438	8359
867	4441	8351
868	4447	8347
869	4451	8340
870	4455	8332
871	4459	8325
872	4463	8319
873	4467	8310
874	4470	8303
875	4476	8298
876	4479	8290
877	4483	8282
878	4487	8274
879	4491	8267
880	4494	8259
881	4498	8251
882	4502	8246
883	4506	8238
884	4510	8231
885	4516	8228
886	4521	8221
887	4526	8217
888	4530	8210
889	4534	8203
890	4538	8196
891	4542	8189
892	4546	8182
893	4552	8177
894	4556	8170
895	4560	8163
896	4564	8156
897	4568	8150
898	4572	8143
899	4576	8135
900	4580	8128
901	4583	8120
902	4587	8113
903	4591	8107
904	4595	8099
905	4599	8092
906	4603	8085
907	4607	8078
908	4611	8071
909	4619	8072
910	4626	8069
911	4634	8069
912	4641	8067
913	4648	8066
914	4655	8065
915	4663	8064
916	4670	8063
917	4677	8061
918	4685	8061
919	4694	8063
920	4706	8068
921	4715	8069
922	4724	8071
923	4729	8066
924	4735	8063
925	4739	8056
926	4744	8050
927	4750	8047
928	4755	8041
929	4761	8038
930	4766	8032
931	4772	8029
932	4782	8032
933	4788	8029
934	4793	8023
935	4800	8021
936	4806	8017
937	4813	8015
938	4819	8012
939	4828	8013
940	4834	8010
941	4840	8005
942	4847	8003
943	4853	8000
944	4859	7996
945	4865	7992
946	4870	7987
947	4875	7982
948	4880	7976
949	4889	7976
950	4893	7971
951	4899	7967
952	4904	7962
953	4911	7958
954	4917	7955
955	4922	7950
956	4927	7944
957	4934	7943
958	4941	7940
959	4947	7937
960	4955	7936
961	4962	7933
962	4969	7931
963	4976	7929
964	4981	7924
965	4988	7921
966	4994	7918
967	4999	7912
968	5004	7907
969	5009	7901
970	5013	7894
971	5018	7888
972	5022	7882
973	5026	7874
974	5031	7869
975	5035	7862
976	5039	7855
977	5044	7850
978	5050	7846
979	5056	7842
980	5060	7835
981	5064	7828
982	5069	7822
983	5073	7816
984	5077	7809
985	5081	7802
986	5086	7796
987	5090	7790
988	5094	7784
989	5098	7776
990	5102	7769
991	5106	7762
992	5110	7755
993	5114	7748
994	5118	7741
995	5122	7735
996	5126	7728
997	5130	7720
998	5134	7714
999	5138	7707
1000	5142	7700
1001	5146	7693
1002	5150	7687
1003	5154	7680
1004	5159	7674
1005	5163	7667
1006	5166	7660
1007	5171	7654
1008	5176	7649
1009	5183	7646
1010	5187	7640
1011	5197	7642
1012	5208	7645
1013	5216	7644
1014	5221	7638
1015	5226	7634
1016	5231	7628
1017	5239	7627
1018	5245	7624
1019	5252	7620
1020	5256	7614
1021	5263	7611
1022	5270	7608
1023	5276	7605
1024	5282	7602
1025	5290	7600
1026	5295	7595
1027	5303	7593
1028	5308	7588
1029	5317	7588
1030	5326	7589
1031	5339	7595
1032	5346	7593
1033	5352	7588
1034	5357	7583
1035	5364	7581
1036	5370	7577
1037	5377	7574
1038	5380	7565
1039	5385	7560
1040	5392	7557
1041	5400	7556
1042	5406	7552
1043	5411	7547
1044	5417	7543
1045	5424	7539
1046	5429	7535
1047	5436	7531
1048	5442	7528
1049	5448	7523
1050	5457	7524
1051	5466	7523
1052	5471	7519
1053	5477	7514
1054	5487	7515
1055	5495	7514
1056	5503	7513
1057	5514	7515
1058	5520	7512
1059	5529	7512
1060	5538	7511
1061	5546	7509
1062	5552	7506
1063	5556	7499
1064	5563	7496
1065	5568	7491
1066	5573	7484
1067	5578	7479
1068	5582	7472
1069	5587	7467
1070	5592	7461
1071	5595	7453
1072	5600	7447
1073	5604	7441
1074	5608	7434
1075	5613	7428
1076	5616	7421
1077	5620	7414
1078	5624	7407
1079	5628	7400
1080	5632	7393
1081	5636	7386
1082	5640	7379
1083	5643	7372
1084	5647	7365
1085	5652	7359
1086	5656	7352
1087	5659	7344
1088	5663	7338
1089	5667	7331
1090	5671	7324
1091	5675	7317
1092	5679	7311
1093	5683	7304
1094	5687	7297
1095	5691	7290
1096	5694	7283
1097	5698	7276
1098	5702	7269
1099	5705	7262
1100	5709	7254
1101	5713	7248
1102	5717	7241
1103	5721	7234
1104	5726	7229
1105	5729	7221
1106	5733	7214
1107	5736	7207
1108	5740	7200
1109	5744	7193
1110	5749	7187
1111	5755	7183
1112	5759	7177
1113	5764	7171
1114	5770	7167
1115	5774	7161
1116	5780	7157
1117	5784	7151
1118	5789	7144
1119	5794	7139
1120	5799	7134
1121	5803	7127
1122	5809	7123
1123	5813	7116
1124	5818	7111
1125	5823	7106
1126	5827	7099
1127	5832	7093
1128	5836	7087
1129	5840	7081
1130	5845	7075
1131	5850	7069
1132	5855	7064
1133	5859	7058
1134	5865	7053
1135	5872	7050
1136	5878	7046
1137	5887	7046
1138	5897	7047
1139	5903	7043
1140	5911	7040
1141	5917	7036
1142	5922	7031
1143	5929	7028
1144	5938	7027
1145	5945	7024
1146	5951	7020
1147	5956	7015
1148	5962	7010
1149	5967	7004
1150	5972	7000
1151	5978	6995
1152	5984	6991
1153	5990	6986
1154	5994	6980
1155	6001	6978
1156	6006	6972
1157	6012	6967
1158	6018	6963
1159	6026	6961
1160	6030	6955
1161	6039	6954
1162	6046	6951
1163	6052	6946
1164	6061	6946
1165	6071	6946
1166	6082	6948
1167	6090	6945
1168	6100	6945
1169	6107	6942
1170	6113	6938
1171	6120	6935
1172	6126	6931
1173	6133	6927
1174	6137	6921
1175	6144	6917
1176	6148	6911
1177	6151	6903
1178	6155	6896
1179	6158	6889
1180	6161	6882
1181	6166	6875
1182	6169	6868
1183	6173	6861
1184	6177	6854
1185	6180	6847
1186	6185	6842
1187	6190	6836
1188	6193	6829
1189	6197	6822
1190	6200	6814
1191	6204	6808
1192	6207	6800
1193	6210	6793
1194	6214	6786
1195	6218	6779
1196	6225	6776
1197	6229	6770
1198	6233	6763
1199	6237	6756
1200	6240	6750
1201	6245	6743
1202	6249	6737
1203	6253	6731
1204	6256	6724
1205	6258	6715
1206	6262	6708
1207	6266	6702
1208	6270	6695
1209	6275	6690
1210	6279	6683
1211	6283	6677
1212	6289	6673
1213	6294	6667
1214	6299	6662
1215	6303	6655
1216	6307	6649
1217	6311	6643
1218	6315	6636
1219	6319	6630
1220	6323	6624
1221	6327	6617
1222	6331	6610
1223	6335	6604
1224	6339	6597
1225	6342	6591
1226	6346	6584
1227	6351	6579
1228	6359	6576
1229	6366	6573
1230	6372	6568
1231	6376	6562
1232	6380	6556
1233	6384	6549
1234	6388	6543
1235	6392	6536
1236	6395	6530
1237	6401	6525
1238	6406	6519
1239	6414	6518
1240	6422	6515
1241	6427	6510
1242	6434	6506
1243	6440	6503
1244	6446	6498
1245	6450	6492
1246	6454	6485
1247	6458	6479
1248	6462	6473
1249	6466	6466
1250	6470	6460
1251	6475	6455
1252	6479	6448
1253	6484	6443
1254	6489	6437
1255	6493	6431
1256	6497	6424
1257	6501	6418
1258	6505	6412
1259	6510	6407
1260	6515	6401
1261	6519	6395
1262	6523	6388
1263	6527	6382
1264	6531	6376
1265	6536	6371
1266	6543	6367
1267	6550	6364
1268	6558	6362
1269	6566	6359
1270	6573	6356
1271	6581	6353
1272	6588	6350
1273	6594	6346
1274	6599	6340
1275	6603	6334
1276	6607	6328
1277	6612	6323
1278	6617	6317
1279	6623	6313
1280	6628	6308
1281	6632	6301
1282	6636	6294
1283	6639	6287
1284	6643	6281
1285	6648	6275
1286	6651	6269
1287	6655	6262
1288	6659	6256
1289	6663	6250
1290	6669	6245
1291	6672	6239
1292	6676	6232
1293	6682	6227
1294	6685	6221
1295	6689	6214
1296	6693	6208
1297	6699	6203
1298	6703	6197
1299	6707	6191
1300	6711	6185
1301	6716	6180
1302	6725	6178
1303	6735	6177
1304	6743	6175
1305	6751	6172
1306	6756	6166
1307	6760	6161
1308	6765	6155
1309	6774	6153
1310	6784	6152
1311	6793	6151
1312	6803	6150
1313	6811	6148
1314	6819	6145
1315	6827	6142
1316	6836	6140
1317	6846	6139
1318	6854	6137
1319	6864	6136
1320	6875	6135
1321	6880	6131
1322	6886	6126
1323	6893	6122
1324	6898	6117
1325	6906	6114
1326	6913	6110
1327	6919	6106
1328	6926	6102
1329	6931	6097
1330	6938	6094
1331	6944	6089
1332	6949	6084
1333	6957	6081
1334	6963	6076
1335	6968	6071
1336	6975	6067
1337	6982	6064
1338	6987	6058
1339	6996	6056
1340	7002	6051
1341	7009	6048
1342	7015	6043
1343	7022	6040
1344	7030	6037
1345	7043	6038
1346	7050	6034
1347	7055	6029
1348	7064	6027
1349	7069	6021
1350	7073	6015
1351	7078	6010
1352	7084	6006
1353	7090	6001
1354	7097	5997
1355	7104	5993
1356	7113	5991
1357	7120	5987
1358	7130	5986
1359	7137	5983
1360	7144	5978
1361	7148	5972
1362	7154	5968
1363	7158	5962
1364	7164	5957
1365	7171	5953
1366	7176	5947
1367	7185	5945
1368	7190	5940
1369	7201	5939
1370	7206	5934
1371	7210	5928
1372	7214	5922
1373	7218	5915
1374	7222	5909
1375	7228	5904
1376	7231	5897
1377	7235	5891
1378	7241	5886
1379	7245	5880
1380	7249	5873
1381	7255	5869
1382	7259	5863
1383	7266	5859
1384	7271	5853
1385	7274	5847
1386	7280	5842
1387	7284	5836
1388	7288	5830
1389	7296	5826
1390	7304	5823
1391	7313	5821
1392	7320	5817
1393	7326	5813
1394	7330	5806
1395	7333	5799
1396	7337	5793
1397	7340	5786
1398	7344	5779
1399	7348	5773
1400	7351	5766
1401	7356	5761
1402	7361	5756
1403	7365	5749
1404	7369	5743
1405	7374	5737
1406	7377	5731
1407	7381	5724
1408	7384	5718
1409	7388	5711
1410	7392	5705
1411	7396	5699
1412	7400	5692
1413	7403	5686
1414	7407	5680
1415	7411	5673
1416	7414	5667
1417	7418	5660
1418	7422	5654
1419	7425	5647
1420	7428	5640
1421	7433	5635
1422	7436	5628
1423	7440	5621
1424	7444	5615
1425	7447	5609
1426	7451	5602
1427	7454	5596
1428	7458	5590
1429	7462	5583
1430	7465	5576
1431	7468	5570
1432	7476	5567
1433	7480	5560
1434	7484	5554
1435	7487	5547
1436	7490	5541
1437	7494	5535
1438	7498	5529
1439	7503	5523
1440	7510	5519
1441	7515	5514
1442	7521	5509
1443	7525	5503
1444	7528	5496
1445	7533	5490
1446	7540	5487
1447	7551	5486
1448	7561	5484
1449	7570	5482
1450	7576	5477
1451	7583	5473
1452	7588	5468
1453	7595	5463
1454	7600	5458
1455	7607	5454
1456	7613	5450
1457	7618	5444
1458	7624	5440
1459	7631	5435
1460	7636	5430
1461	7642	5426
1462	7649	5421
1463	7653	5415
1464	7659	5411
1465	7666	5407
1466	7673	5403
1467	7678	5398
1468	7684	5393
1469	7692	5389
1470	7698	5385
1471	7705	5381
1472	7711	5376
1473	7717	5371
1474	7722	5366
1475	7727	5361
1476	7733	5356
1477	7738	5350
1478	7743	5345
1479	7751	5342
1480	7757	5337
1481	7762	5332
1482	7770	5328
1483	7778	5325
1484	7784	5320
1485	7790	5315
1486	7797	5312
1487	7802	5306
1488	7809	5302
1489	7815	5297
1490	7820	5292
1491	7826	5287
1492	7831	5282
1493	7837	5277
1494	7845	5274
1495	7850	5268
1496	7855	5263
1497	7861	5258
1498	7866	5252
1499	7872	5248
1500	7876	5242
1501	7884	5238
1502	7888	5232
1503	7893	5227
1504	7897	5221
1505	7901	5215
1506	7906	5209
1507	7911	5204
1508	7917	5199
1509	7923	5194
1510	7929	5190
1511	7933	5184
1512	7938	5178
1513	7942	5172
1514	7951	5169
1515	7956	5164
1516	7963	5160
1517	7968	5154
1518	7975	5150
1519	7980	5145
1520	7987	5141
1521	7993	5136
1522	7999	5131
1523	8006	5127
1524	8013	5123
1525	8020	5119
1526	8027	5115
1527	8034	5110
1528	8040	5106
1529	8044	5100
1530	8050	5095
1531	8055	5089
1532	8063	5086
1533	8069	5081
1534	8073	5075
1535	8079	5070
1536	8083	5064
1537	8091	5061
1538	8098	5057
1539	8107	5054
1540	8115	5050
1541	8122	5046
1542	8130	5042
1543	8138	5039
1544	8147	5036
1545	8155	5032
1546	8167	5031
1547	8173	5026
1548	8178	5021
1549	8183	5015
1550	8188	5010
1551	8197	5007
1552	8202	5002
1553	8207	4996
1554	8213	4991
1555	8217	4985
1556	8222	4980
1557	8229	4975
1558	8235	4971
1559	8241	4966
1560	8251	4963
1561	8262	4961
1562	8271	4958
1563	8276	4953
1564	8283	4948
1565	8289	4943
1566	8293	4938
1567	8299	4933
1568	8303	4927
1569	8307	4921
1570	8311	4915
1571	8315	4908
1572	8319	4902
1573	8323	4897
1574	8327	4890
1575	8331	4884
1576	8335	4878
1577	8339	4872
1578	8342	4866
1579	8346	4859
1580	8350	4853
1581	8353	4847
1582	8357	4841
1583	8363	4836
1584	8367	4830
1585	8370	4824
1586	8376	4818
1587	8379	4812
1588	8386	4807
1589	8393	4804
1590	8398	4798
1591	8402	4792
1592	8405	4785
1593	8408	4779
1594	8415	4775
1595	8421	4769
1596	8427	4765
1597	8431	4759
1598	8435	4753
1599	8439	4747
1600	8443	4741
1601	8448	4735
1602	8453	4730
1603	8457	4724
1604	8467	4721
1605	8475	4717
1606	8485	4715
1607	8493	4711
1608	8501	4708
1609	8509	4704
1610	8518	4700
1611	8525	4696
1612	8532	4692
1613	8537	4686
1614	8541	4680
1615	8545	4674
1616	8549	4668
1617	8553	4662
1618	8557	4656
1619	8561	4650
1620	8564	4644
1621	8569	4638
1622	8573	4632
1623	8577	4626
1624	8581	4620
1625	8585	4614
1626	8589	4608
1627	8593	4603
1628	8597	4596
1629	8601	4590
1630	8605	4585
1631	8609	4579
1632	8615	4574
1633	8619	4568
1634	8624	4562
1635	8628	4556
1636	8633	4551
1637	8638	4546
1638	8646	4542
1639	8653	4538
1640	8661	4534
1641	8668	4529
1642	8673	4524
1643	8676	4517
1644	8680	4511
1645	8684	4505
1646	8687	4499
1647	8691	4493
1648	8696	4487
1649	8700	4482
1650	8706	4477
1651	8710	4471
1652	8714	4465
1653	8719	4459
1654	8722	4453
1655	8729	4449
1656	8737	4445
1657	8745	4441
1658	8752	4436
1659	8761	4433
1660	8769	4429
1661	8777	4425
1662	8784	4421
1663	8793	4417
1664	8797	4411
1665	8800	4405
1666	8804	4399
1667	8807	4393
1668	8811	4387
1669	8817	4382
1670	8820	4375
1671	8824	4369
1672	8827	4363
1673	8831	4357
1674	8834	4351
1675	8838	4345
1676	8842	4339
1677	8846	4333
1678	8850	4327
1679	8853	4321
1680	8857	4315
1681	8861	4309
