iter	Logloss
376	0.6157943763
377	0.6157259466
378	0.6155992699
379	0.6155311087
380	0.6154192732
381	0.6152845492
382	0.6152392172
383	0.6151344141
384	0.6150109422
385	0.6149158972
386	0.6148333483
387	0.6147861568
388	0.6147263225
389	0.6146122583
390	0.6144790743
391	0.6143106618
392	0.6142483908
393	0.6141862596
394	0.6140555896
395	0.6139763806
396	0.6139253823
397	0.6138550594
398	0.613738964
399	0.6136107906
400	0.6134874928
401	0.6133837098
402	0.61331217
403	0.6132113074
404	0.6131102129
405	0.6130026558
406	0.612926529
407	0.6128671506
408	0.6128106326
409	0.6127301904
410	0.6126554341
411	0.61256337
412	0.6124595148
413	0.6123805374
414	0.6122845365
415	0.6122200589
416	0.6121300415
417	0.611979666
418	0.6119097584
419	0.6118375691
420	0.6117116563
421	0.6115929234
422	0.6115108504
423	0.6114168421
424	0.6113364611
425	0.6111978628
426	0.611128679
427	0.6110433931
428	0.6109934509
429	0.6108843435
430	0.6107979854
431	0.6107717835
432	0.6106496899
433	0.6105994429
434	0.6104704407
435	0.6103503033
436	0.6101878579
437	0.6101112344
438	0.6100361115
439	0.6099445542
440	0.6098339795
441	0.6097453271
442	0.6096733027
443	0.6095951571
444	0.6095460003
445	0.6094220221
446	0.6093238906
447	0.6092934211
448	0.6092130011
449	0.6092017154
450	0.6091136086
451	0.6090032004
452	0.6088371275
453	0.6087388386
454	0.6086619528
455	0.6085871539
456	0.6085175317
457	0.6084127312
458	0.6083471436
459	0.6082236747
460	0.6081131808
461	0.608037318
462	0.6080080183
463	0.6079173916
464	0.6077884203
465	0.6077209945
466	0.6076221066
467	0.6075078064
468	0.607392021
469	0.6073204337
470	0.6072300318
471	0.607169327
472	0.6071111622
473	0.6070204839
474	0.6069325834
475	0.6068722166
476	0.606820213
477	0.606730385
478	0.6066492371
479	0.6066176437
480	0.6065455554
481	0.6064600944
482	0.6063207375
483	0.6061997453
484	0.60613767
485	0.6060461705
486	0.6059678781
487	0.6058712946
488	0.6057716536
489	0.6056952065
490	0.6056344759
491	0.6055740911
492	0.6055338362
493	0.6055189947
494	0.6054580072
495	0.6053525166
496	0.605287529
497	0.6051934637
498	0.605062983
499	0.6050138876
500	0.6049196566
501	0.6048270354
502	0.6047379292
503	0.604687001
504	0.6046160896
505	0.6045100686
506	0.6044486014
507	0.6044009703
508	0.6043049062
509	0.604233487
510	0.6040985743
511	0.6040191345
512	0.6039648828
513	0.6038816659
514	0.603774937
515	0.6036826195
516	0.6035953295
517	0.6035837138
518	0.6035481504
519	0.6034508739
520	0.6033854365
521	0.6033125909
522	0.6032222284
523	0.6031618206
524	0.6031051361
525	0.6029837884
526	0.6029154967
527	0.602823328
528	0.6027297392
529	0.6026729269
530	0.6026056082
531	0.6025135073
532	0.6024289716
533	0.6023477516
534	0.6022288106
535	0.6021877968
536	0.6020959867
537	0.6020426532
538	0.6019594659
539	0.6019116298
540	0.6018273257
541	0.601741594
542	0.6016590892
543	0.6015298283
544	0.6014442028
545	0.6013651473
546	0.6012816866
547	0.6012121912
548	0.6011411577
549	0.6010472008
550	0.6009833417
551	0.6009276968
552	0.6008863437
553	0.6008322322
554	0.6007487741
555	0.6006846746
556	0.6006336336
557	0.6005345225
558	0.600441573
559	0.6003640435
560	0.6002423589
561	0.6001310342
562	0.5999980874
563	0.5999624714
564	0.5999100484
565	0.5998280863
566	0.5997869658
567	0.5997323786
568	0.5996459743
569	0.5995149408
570	0.5994421658
571	0.599323425
572	0.5992496864
573	0.5991806164
574	0.599104998
575	0.5990641884
576	0.598954095
577	0.598895187
578	0.5988073745
579	0.5987038239
580	0.5985871607
581	0.5984883602
582	0.5984249462
583	0.5983162229
584	0.5982532953
585	0.5981975987
586	0.598171038
587	0.5980715879
588	0.5979967936
589	0.5979370227
590	0.5979012771
591	0.5978300229
592	0.5977752233
593	0.5977138998
594	0.5976495251
595	0.5975695233
596	0.5974278345
597	0.5973790716
598	0.5973394911
599	0.5972688677
600	0.5972027239
601	0.5971182399
602	0.5970532086
603	0.5969763776
604	0.5969339136
605	0.5968838686
606	0.596783654
607	0.5967307082
608	0.5966250354
609	0.5965621627
610	0.5964778846
611	0.5964006961
612	0.5963566147
613	0.5963107372
614	0.5962214437
615	0.596147646
616	0.5960772189
617	0.5960351872
618	0.5959667481
619	0.5959175832
620	0.5958563822
621	0.5957948021
622	0.5956983044
623	0.5955876197
624	0.5955150899
625	0.5954689384
626	0.5954271861
627	0.5953499407
628	0.5953059976
629	0.5951803208
630	0.5951106493
631	0.5950835472
632	0.5950465996
633	0.5950017438
634	0.594918554
635	0.5948620195
636	0.5948290837
637	0.5947713667
638	0.5947148071
639	0.5946859685
640	0.5946237446
641	0.59452481
642	0.5944134701
643	0.5943657578
644	0.5943106102
645	0.5942673608
646	0.5941921386
647	0.5941381186
648	0.5940937713
649	0.5940617972
650	0.59399666
651	0.593928584
652	0.5938948179
653	0.5938625021
654	0.5938152455
655	0.5937681497
656	0.5936923265
657	0.5936209771
658	0.5935535321
659	0.5935017727
660	0.5934297252
661	0.5933573071
662	0.5932495947
663	0.5931931496
664	0.5931666757
665	0.5931062102
666	0.5930480273
667	0.5929476711
668	0.592906052
669	0.5928113239
670	0.5927618596
671	0.5926603305
672	0.5926038519
673	0.592455083
674	0.5923804959
675	0.5923132906
676	0.5922292773
677	0.5921344009
678	0.5920601181
679	0.5920261481
680	0.5919874723
681	0.5918973891
682	0.5918404023
683	0.5917811647
684	0.5916909872
685	0.5916177868
686	0.5915576718
687	0.5915013333
688	0.5914794439
689	0.5914281372
690	0.5913458984
691	0.5912673564
692	0.5912099857
693	0.5911730301
694	0.5911383751
695	0.5910262915
696	0.5909516927
697	0.5908695516
698	0.5908121624
699	0.5907645209
700	0.5907203071
701	0.5906493845
702	0.5906132135
703	0.5905092105
704	0.5904295595
705	0.5903434295
706	0.5902938448
707	0.5902436256
708	0.5901595394
709	0.5900928534
710	0.5900089344
711	0.5899852956
712	0.5898906792
713	0.5898136333
714	0.5897862291
715	0.5897114513
716	0.5896498146
717	0.589605316
718	0.5895514532
719	0.58952203
720	0.5894337509
721	0.589370542
722	0.5892676948
723	0.5892071589
724	0.5891478383
725	0.5890877455
726	0.5890325293
727	0.5889767163
728	0.5889341136
729	0.5888303159
730	0.588755107
731	0.5886739526
732	0.5885877955
733	0.5885499797
734	0.588495585
735	0.5884556974
736	0.5884252028
737	0.5883421239
738	0.5882671493
739	0.5881992548
740	0.5880930083
741	0.5880452477
742	0.5879993814
743	0.5879432773
744	0.5879153637
745	0.5878720598
746	0.5878328398
747	0.587775352
748	0.5877016274
749	0.5876699535
750	0.5876251656
751	0.5875569911
752	0.5875264733
753	0.5874534503
754	0.5873462689
755	0.5872927925
756	0.5872285579
757	0.5871184539
758	0.5870211352
759	0.5869574161
760	0.5869295163
761	0.5868983727
762	0.5867737479
763	0.5867371403
764	0.5866366037
765	0.5865914529
766	0.5865501239
767	0.5864698343
768	0.5863933098
769	0.5862973456
770	0.5862531989
771	0.5861840671
772	0.5861147699
773	0.5860422602
774	0.5859479194
775	0.5858685861
776	0.5858250968
777	0.5857594897
778	0.5857202983
779	0.5856671365
780	0.58563191
781	0.585542413
782	0.5854832177
783	0.5854269676
784	0.5853316147
785	0.5852866147
786	0.585236662
787	0.5852012876
788	0.5851619061
789	0.5851216045
790	0.5850752562
791	0.5849974105
792	0.584905626
793	0.5848182324
794	0.5847400117
795	0.5847024418
796	0.5846065935
797	0.5845616074
798	0.5845149403
799	0.584466429
800	0.584379382
801	0.5843376008
802	0.5842548348
803	0.5841747913
804	0.5841469477
805	0.5840875288
806	0.5840475378
807	0.5839820759
808	0.5839258757
809	0.583894
810	0.583818457
811	0.5837473519
812	0.5836624134
813	0.5836079139
814	0.5835581955
815	0.5835271214
816	0.5834516234
817	0.5833926439
818	0.5833435905
819	0.5833109612
820	0.5832553984
821	0.5832002044
822	0.5831822927
823	0.5831347158
824	0.5830919833
825	0.5829991978
826	0.5829730039
827	0.5828975448
828	0.5828454875
829	0.5828106647
830	0.5827811478
831	0.5827135027
832	0.5826409383
833	0.5826072211
834	0.5825307466
835	0.5824542283
836	0.5823952488
837	0.5822939237
838	0.5821716825
839	0.5821486527
840	0.5821297227
841	0.5820879423
842	0.5820294509
843	0.5819873513
844	0.5819178327
845	0.5818565007
846	0.58178906
847	0.5817308161
848	0.581682838
849	0.5816365056
850	0.5815616034
851	0.5815078915
852	0.5814636632
853	0.5813960132
854	0.5813615063
855	0.58127736
856	0.5812036874
857	0.5811359047
858	0.5810892153
859	0.5810395365
860	0.5809824193
861	0.5809739247
862	0.5809174701
863	0.5808729269
864	0.580776259
865	0.5807234439
866	0.5806832306
867	0.5806422661
868	0.5805929995
869	0.5805173976
870	0.5804785528
871	0.5804457351
872	0.5804154991
873	0.5803816881
874	0.580270478
875	0.5802254865
876	0.5801500349
877	0.5801046761
878	0.5800758092
879	0.5800059444
880	0.5799787969
881	0.5799500511
882	0.5799280397
883	0.5799105059
884	0.5798550102
885	0.5798031496
886	0.5797046844
887	0.5796435438
888	0.5795814459
889	0.5795648459
890	0.5795286257
891	0.5794543741
892	0.579388551
893	0.5793559421
894	0.579288716
895	0.5792299163
896	0.5791798369
897	0.579091101
898	0.5790485427
899	0.5790035661
900	0.5789646349
901	0.5788860996
902	0.5788319947
903	0.5787626915
904	0.5787276771
905	0.5786746135
906	0.5786183601
907	0.57859286
908	0.5785548934
909	0.5785163081
910	0.5784832233
911	0.578432643
912	0.5783527682
913	0.5783175057
914	0.5782975019
915	0.5782467432
916	0.5781906645
917	0.5781541136
918	0.5780898035
919	0.5780248662
920	0.5779421231
921	0.5778891639
922	0.5778353919
923	0.5778093195
924	0.5777571142
925	0.5776759581
926	0.5775971549
927	0.5775157585
928	0.5774524855
929	0.5774148824
930	0.5773710366
931	0.5773302701
932	0.57729242
933	0.5772274226
934	0.5771803352
935	0.577116286
936	0.5770260956
937	0.5769809913
938	0.5768928459
939	0.5768717184
940	0.5767838622
941	0.5767210393
942	0.5766694683
943	0.5766005112
944	0.5765693403
945	0.5765160896
946	0.5764745589
947	0.5764292786
948	0.5763750248
949	0.5762840223
950	0.5762213076
951	0.5761774748
952	0.5761457129
953	0.5760866231
954	0.5760416925
955	0.5759986396
956	0.575926577
957	0.5758863369
958	0.5758309362
959	0.5757945416
960	0.5757408085
961	0.5756950106
962	0.575608008
963	0.5755706948
964	0.5754822654
965	0.575420335
966	0.5753699268
967	0.5753370482
968	0.5752679545
969	0.5752038444
970	0.5751069355
971	0.5750701857
972	0.5750222221
973	0.5749821328
974	0.574929388
975	0.5748821829
976	0.5748159942
977	0.5747771678
978	0.5747528106
979	0.5746818244
980	0.5746127131
981	0.5745239055
982	0.5744980003
983	0.5743803981
984	0.5743129662
985	0.5742584723
986	0.5741539025
987	0.5740568122
988	0.5739324198
989	0.5739087516
990	0.5738726958
991	0.5738306095
992	0.5737433993
993	0.5736871905
994	0.5736169993
995	0.5735896039
996	0.5735417298
997	0.5735012906
998	0.5734615697
999	0.5733871853
1000	0.5733113973
1001	0.5732323467
1002	0.5731407685
1003	0.5730839052
1004	0.572995773
1005	0.5729713223
1006	0.5729446351
1007	0.5728967403
1008	0.572861816
1009	0.5728319322
1010	0.5727842492
1011	0.572738945
1012	0.5726939394
1013	0.5726429833
1014	0.5725876753
1015	0.5725300747
1016	0.5724792546
1017	0.5724119554
1018	0.5723597656
1019	0.5722742733
1020	0.5722179394
1021	0.5721513806
1022	0.5721037487
1023	0.5720615456
1024	0.5719944199
1025	0.5719186873
1026	0.5718715386
1027	0.5718066189
1028	0.5717422524
1029	0.5717058735
1030	0.5716401436
1031	0.5716198402
1032	0.5715723493
1033	0.5715473915
1034	0.5715214995
1035	0.5714726446
1036	0.5713879324
1037	0.5713408164
1038	0.5713373135
1039	0.5713025555
1040	0.5712255853
1041	0.5712022985
1042	0.5711590826
1043	0.5711297582
1044	0.5711254479
1045	0.5710704589
1046	0.5710195032
1047	0.5709725655
1048	0.5709438133
1049	0.5708708937
1050	0.5708042595
1051	0.5707294212
1052	0.5706664355
1053	0.5706217736
1054	0.5705983284
1055	0.5704906662
1056	0.5704229573
1057	0.570368139
1058	0.5703222268
1059	0.5702278951
1060	0.5701645569
1061	0.5701313657
1062	0.5700867371
1063	0.5700287477
1064	0.5699989831
1065	0.5699500467
1066	0.5699115131
1067	0.5698338646
1068	0.5697301855
1069	0.5697021859
1070	0.5696619534
1071	0.5696239301
1072	0.5695862366
1073	0.5694907861
1074	0.5694320341
1075	0.56935752
1076	0.5693446774
1077	0.569306148
1078	0.5692391249
1079	0.5691700572
1080	0.5690959301
1081	0.5690319113
1082	0.5689905299
1083	0.5689494164
1084	0.5688821366
1085	0.5687568488
1086	0.5686861189
1087	0.5686457826
1088	0.5685751044
1089	0.5685253049
1090	0.5684850205
1091	0.5684441089
1092	0.5684267826
1093	0.5683259289
1094	0.5682779518
1095	0.568223126
1096	0.5681800873
1097	0.5681286314
1098	0.5680944223
1099	0.5680478617
1100	0.567986195
1101	0.5679414668
1102	0.5678686741
1103	0.5678233321
1104	0.5677873777
1105	0.5677221387
1106	0.5676515784
1107	0.5675613143
1108	0.5674920315
1109	0.5674203134
1110	0.5674006768
1111	0.567370617
1112	0.5673329485
1113	0.5672912416
1114	0.5672177025
1115	0.5671781354
1116	0.5671333459
1117	0.5670488863
1118	0.5670050785
1119	0.5669448931
1120	0.5668756048
1121	0.5668143298
1122	0.5667789227
1123	0.5667420285
1124	0.5667037633
1125	0.5666419526
1126	0.5665996136
1127	0.5665166434
1128	0.5664412626
1129	0.5664060232
1130	0.5663638596
1131	0.5663019893
1132	0.5662666951
1133	0.566215118
1134	0.5661368367
1135	0.5660564171
1136	0.5660152478
1137	0.565973155
1138	0.5659501907
1139	0.5659140581
1140	0.5658748744
1141	0.5658156438
1142	0.5657522497
1143	0.5657328507
1144	0.5656212123
1145	0.5655968274
1146	0.5655553369
1147	0.5655330802
1148	0.5654834933
1149	0.5654548372
1150	0.5654057771
1151	0.5653573721
1152	0.565333452
1153	0.5652896644
1154	0.5652651079
1155	0.5652139952
1156	0.5651047401
1157	0.5649991295
1158	0.564979585
1159	0.5649515322
1160	0.5649011201
1161	0.5648635855
1162	0.5648226772
1163	0.5647567842
1164	0.5646933364
1165	0.5646342224
1166	0.564534318
1167	0.5644833568
1168	0.5644548822
1169	0.5644060293
1170	0.5643668034
1171	0.5642859664
1172	0.5642282291
1173	0.5641927447
1174	0.5641833927
1175	0.5641047467
1176	0.5640466046
1177	0.5639767881
1178	0.5639179408
1179	0.5638667066
1180	0.563816272
1181	0.5637591472
1182	0.5636835695
1183	0.5636155305
1184	0.5636084111
1185	0.5635483125
1186	0.5635173654
1187	0.5634649346
1188	0.5633653004
1189	0.5632945793
1190	0.5632348153
1191	0.5631939601
1192	0.563159668
1193	0.5630835588
1194	0.5630248415
1195	0.5629982476
1196	0.5629512418
1197	0.5628594655
1198	0.5628101581
1199	0.5627702348
1200	0.5627272944
1201	0.5626162287
1202	0.5625671218
1203	0.562516795
1204	0.5624546297
1205	0.5624493054
1206	0.5624224413
1207	0.5623792536
1208	0.562311874
1209	0.562261062
1210	0.5622067293
1211	0.5621535837
1212	0.5621005684
1213	0.562067975
1214	0.5619762728
1215	0.5618924882
1216	0.5618657527
1217	0.5618029152
1218	0.561771639
1219	0.5617204552
1220	0.5616641746
1221	0.5616217842
1222	0.5615847625
1223	0.5615565741
1224	0.5614736294
1225	0.5614588804
1226	0.5613764608
1227	0.5613038833
1228	0.5612636561
1229	0.5612115616
1230	0.5611503454
1231	0.5610772705
1232	0.5610075246
1233	0.5609560054
1234	0.5608657525
1235	0.5608200202
1236	0.5607850003
1237	0.5607284713
1238	0.5607002327
1239	0.5606381475
1240	0.5605920603
1241	0.5605214454
1242	0.560481323
1243	0.5603996331
1244	0.5603298486
1245	0.5602070078
1246	0.5601691071
1247	0.5601215895
1248	0.5600889725
1249	0.5600425397
1250	0.5599916881
1251	0.5599709484
1252	0.5598987108
1253	0.5598191906
1254	0.5597294893
1255	0.5597019235
1256	0.5596326029
1257	0.5595978904
1258	0.5595612979
1259	0.5594917788
1260	0.5593701701
1261	0.5592933641
1262	0.559260522
1263	0.5591864968
1264	0.5591353004
1265	0.5590297197
1266	0.5589799754
1267	0.5589437619
1268	0.5589077951
1269	0.5588555017
1270	0.55879703
1271	0.5587304548
1272	0.5587063807
1273	0.5586587655
1274	0.5585626881
1275	0.5585367155
1276	0.5585004132
1277	0.5584545542
1278	0.558410753
1279	0.5582762846
1280	0.5582116395
1281	0.558189406
1282	0.5581354972
1283	0.5580926954
1284	0.5580348438
1285	0.5580061122
1286	0.5579433455
1287	0.5578438929
1288	0.5577922416
1289	0.5577339368
1290	0.5576641755
1291	0.5576348195
1292	0.5575108917
1293	0.5574663306
1294	0.5574028114
1295	0.5573060007
1296	0.557221672
1297	0.557125064
1298	0.5570688931
1299	0.5570148239
1300	0.556901614
1301	0.5568305129
1302	0.5567385443
1303	0.556678423
1304	0.5566165604
1305	0.556558242
1306	0.5564962164
1307	0.5564445972
1308	0.5564119427
1309	0.5563197216
1310	0.556230511
1311	0.5561956822
1312	0.5560956239
1313	0.5559869164
1314	0.5559001277
1315	0.5557718758
1316	0.5557073395
1317	0.5556469051
1318	0.5556090543
1319	0.5555187135
1320	0.5554760582
1321	0.555447295
1322	0.5553337024
1323	0.5552371151
1324	0.5551656143
1325	0.5551103263
1326	0.5550427564
1327	0.5549404261
1328	0.5548707617
1329	0.5548294156
1330	0.554778993
1331	0.554699462
1332	0.5546309312
1333	0.5545604541
1334	0.5544750735
1335	0.5543725189
1336	0.5542692098
1337	0.5542091676
1338	0.554141978
1339	0.5540948122
1340	0.5540425725
1341	0.5539817638
1342	0.5538615045
1343	0.553809695
1344	0.5537061343
1345	0.5536462179
1346	0.5535864924
1347	0.5535213449
1348	0.5534931962
1349	0.5534181997
1350	0.553380531
1351	0.5533187506
1352	0.5532303552
1353	0.5531589186
1354	0.5531108763
1355	0.5530275864
1356	0.552958981
1357	0.5529044566
1358	0.552799302
1359	0.552743568
1360	0.5526548316
1361	0.5525885865
1362	0.5524929257
1363	0.552418187
1364	0.5523497012
1365	0.552301415
1366	0.5522637287
1367	0.5522371376
1368	0.5521715659
1369	0.5520903261
1370	0.552040577
1371	0.5519438928
1372	0.5518481883
1373	0.5517590628
1374	0.5516996196
1375	0.5515919743
1376	0.5515497204
1377	0.5514564574
1378	0.5513900743
1379	0.5513500705
1380	0.5512799849
1381	0.5511958599
1382	0.5511312099
1383	0.551112978
1384	0.5510418673
1385	0.5509868711
1386	0.5509134444
1387	0.5508391016
1388	0.5507941337
1389	0.5507417371
1390	0.5506678329
1391	0.5505355723
1392	0.5504662827
1393	0.5503972073
1394	0.5503284854
1395	0.5502225564
1396	0.5501470665
1397	0.5500738234
1398	0.5500266122
1399	0.5499521068
1400	0.549914988
1401	0.5498478871
1402	0.5497350375
1403	0.5496407228
1404	0.5495663201
1405	0.5494618718
1406	0.549431821
1407	0.549356571
1408	0.5493253462
1409	0.5492342577
1410	0.549178359
1411	0.5490972419
1412	0.549013724
1413	0.5489517352
1414	0.5488659537
1415	0.5488050776
1416	0.548760655
1417	0.5486867862
1418	0.5485879021
1419	0.5485011052
1420	0.5484441979
1421	0.5483385929
1422	0.5482254594
1423	0.5481454416
1424	0.5480316799
1425	0.5479125042
1426	0.547854705
1427	0.5477940945
1428	0.5476966404
1429	0.547579285
1430	0.547506927
1431	0.5474621219
1432	0.5473381229
1433	0.5472491573
1434	0.5471669293
1435	0.5471208601
1436	0.5470726102
1437	0.5470171445
1438	0.5469116829
1439	0.5467987107
1440	0.5466855932
1441	0.5465833132
1442	0.5465470413
1443	0.5465126542
1444	0.5464330899
1445	0.546351199
1446	0.5462782051
1447	0.5461993116
1448	0.5461346747
1449	0.5460674546
1450	0.5460232249
1451	0.5460061623
1452	0.5459301073
1453	0.5458620946
1454	0.545813221
1455	0.5457611759
1456	0.5456937564
1457	0.5456252906
1458	0.5455953345
1459	0.5455120829
1460	0.5453862035
1461	0.5452653673
1462	0.5452218452
1463	0.5451425224
1464	0.5450294311
1465	0.5448989475
1466	0.5448163669
1467	0.5447572372
1468	0.5447062724
1469	0.5446307769
1470	0.54455953
1471	0.5445106238
1472	0.544460753
1473	0.5443998708
1474	0.544330456
1475	0.5442608112
1476	0.5441853084
1477	0.5441619554
1478	0.5441061004
1479	0.5440169625
1480	0.5439394001
1481	0.5438809305
1482	0.5438227542
1483	0.5437449933
1484	0.5436994029
1485	0.5436320169
1486	0.5435909153
1487	0.5435141289
1488	0.5434359086
1489	0.5433764332
1490	0.5433124739
1491	0.5432599138
1492	0.543157493
1493	0.5430567754
1494	0.5430199878
1495	0.542907067
1496	0.5428617071
1497	0.5427824458
1498	0.542632615
1499	0.5425363149
1500	0.5425122014
1501	0.5424692532
1502	0.5424136554
1503	0.5423736834
1504	0.5423178047
1505	0.542263668
1506	0.5422022179
1507	0.5421407793
1508	0.5420564645
1509	0.5419845077
1510	0.5419354221
1511	0.5418963338
1512	0.5418263221
1513	0.5417593561
